bruto,liquido
11458,5763.099839999999
11459,5763.54032
11460,5763.9808
11461,5764.421280000001
11462,5764.861760000001
11463,5765.30224
11464,5765.742719999999
11465,5766.1832
11466,5766.62368
11467,5767.064159999999
11468,5767.504640000001
11469,5767.94512
11470,5768.3856
11471,5768.826080000001
11472,5769.26656
11473,5769.707039999999
11474,5770.14752
11475,5770.588000000001
11476,5771.02848
11477,5771.468960000001
11478,5771.90944
11479,5772.34992
11480,5772.790400000001
11481,5773.23088
11482,5773.671359999999
11483,5774.11184
11484,5774.552320000001
11485,5774.9928
11486,5775.433280000001
11487,5775.87376
11488,5776.31424
11489,5776.754719999999
11490,5777.195200000001
11491,5777.63568
11492,5778.07616
11493,5778.516640000001
11494,5778.95712
11495,5779.397599999999
11496,5779.83808
11497,5780.27856
11498,5780.71904
11499,5781.159520000001
11500,5781.6
11501,5782.04048
11502,5782.480960000001
11503,5782.92144
11504,5783.361919999999
11505,5783.8024000000005
11506,5784.242880000001
11507,5784.68336
11508,5785.123839999999
11509,5785.56432
11510,5786.0048
11511,5786.445280000001
11512,5786.88576
11513,5787.32624
11514,5787.76672
11515,5788.207200000001
11516,5788.64768
11517,5789.088159999999
11518,5789.52864
11519,5789.96912
11520,5790.409599999999
11521,5790.850080000001
11522,5791.29056
11523,5791.73104
11524,5792.171520000001
11525,5792.612
11526,5793.052479999999
11527,5793.4929600000005
11528,5793.933440000001
11529,5794.37392
11530,5794.814400000001
11531,5795.25488
11532,5795.69536
11533,5796.135839999999
11534,5796.57632
11535,5797.016799999999
11536,5797.457280000001
11537,5797.897760000001
11538,5798.33824
11539,5798.778719999999
11540,5799.2192000000005
11541,5799.65968
11542,5800.100159999999
11543,5800.540640000001
11544,5800.98112
11545,5801.4216
11546,5801.862080000001
11547,5802.30256
11548,5802.743039999999
11549,5803.1835200000005
11550,5803.624
11551,5804.06448
11552,5804.504960000001
11553,5804.94544
11554,5805.38592
11555,5805.826400000001
11556,5806.26688
11557,5806.707359999999
11558,5807.14784
11559,5807.588320000001
11560,5808.0288
11561,5808.469280000001
11562,5808.9097600000005
11563,5809.35024
11564,5809.790719999999
11565,5810.2312
11566,5810.67168
11567,5811.11216
11568,5811.552640000001
11569,5811.99312
11570,5812.433599999999
11571,5812.8740800000005
11572,5813.31456
11573,5813.75504
11574,5814.195520000001
11575,5814.636
11576,5815.07648
11577,5815.516960000001
11578,5815.95744
11579,5816.397919999999
11580,5816.838400000001
11581,5817.278880000001
11582,5817.71936
11583,5818.159839999999
11584,5818.6003200000005
11585,5819.0408
11586,5819.481280000001
11587,5819.92176
11588,5820.3622399999995
11589,5820.80272
11590,5821.243200000001
11591,5821.68368
11592,5822.124159999999
11593,5822.5646400000005
11594,5823.00512
11595,5823.445599999999
11596,5823.886080000001
11597,5824.32656
11598,5824.76704
11599,5825.207520000001
11600,5825.648
11601,5826.088479999999
11602,5826.528960000001
11603,5826.96944
11604,5827.40992
11605,5827.850400000001
11606,5828.2908800000005
11607,5828.73136
11608,5829.171839999999
11609,5829.61232
11610,5830.0527999999995
11611,5830.4932800000015
11612,5830.933760000001
11613,5831.37424
11614,5831.814719999999
11615,5832.2552000000005
11616,5832.69568
11617,5833.136159999999
11618,5833.57664
11619,5834.01712
11620,5834.4576
11621,5834.898080000001
11622,5835.33856
11623,5835.779039999999
11624,5836.219520000001
11625,5836.66
11626,5837.10048
11627,5837.540960000001
11628,5837.9814400000005
11629,5838.42192
11630,5838.862400000001
11631,5839.30288
11632,5839.7433599999995
11633,5840.183839999999
11634,5840.624320000001
11635,5841.0648
11636,5841.505280000001
11637,5841.9457600000005
11638,5842.38624
11639,5842.826719999999
11640,5843.2672
11641,5843.70768
11642,5844.14816
11643,5844.588640000001
11644,5845.02912
11645,5845.469599999999
11646,5845.910080000001
11647,5846.35056
11648,5846.791039999999
11649,5847.231520000001
11650,5847.6720000000005
11651,5848.11248
11652,5848.552960000001
11653,5848.99344
11654,5849.4339199999995
11655,5849.874400000001
11656,5850.314880000001
11657,5850.75536
11658,5851.195839999999
11659,5851.6363200000005
11660,5852.0768
11661,5852.517280000001
11662,5852.95776
11663,5853.3982399999995
11664,5853.83872
11665,5854.279200000001
11666,5854.71968
11667,5855.160159999999
11668,5855.600640000001
11669,5856.04112
11670,5856.481599999999
11671,5856.92208
11672,5857.3625600000005
11673,5857.80304
11674,5858.243520000001
11675,5858.684
11676,5859.1244799999995
11677,5859.564960000001
11678,5860.00544
11679,5860.44592
11680,5860.886400000001
11681,5861.3268800000005
11682,5861.76736
11683,5862.207839999999
11684,5862.64832
11685,5863.0887999999995
11686,5863.529280000001
11687,5863.969760000001
11688,5864.41024
11689,5864.8507199999995
11690,5865.291200000001
11691,5865.73168
11692,5866.172159999999
11693,5866.61264
11694,5867.0531200000005
11695,5867.4936
11696,5867.934080000001
11697,5868.37456
11698,5868.8150399999995
11699,5869.255520000001
11700,5869.696
11701,5870.136479999999
11702,5870.576960000001
11703,5871.0174400000005
11704,5871.45792
11705,5871.898400000001
11706,5872.33888
11707,5872.7793599999995
11708,5873.219839999999
11709,5873.660320000001
11710,5874.1008
11711,5874.541280000001
11712,5874.981760000001
11713,5875.42224
11714,5875.862719999999
11715,5876.3032
11716,5876.74368
11717,5877.18416
11718,5877.624640000001
11719,5878.06512
11720,5878.5055999999995
11721,5878.946080000001
11722,5879.38656
11723,5879.827039999999
11724,5880.267520000001
11725,5880.7080000000005
11726,5881.14848
11727,5881.588960000001
11728,5882.02944
11729,5882.46992
11730,5882.910400000001
11731,5883.35088
11732,5883.79136
11733,5884.2318399999995
11734,5884.672320000001
11735,5885.1128
11736,5885.553280000001
11737,5885.99376
11738,5886.43424
11739,5886.87472
11740,5887.315200000001
11741,5887.75568
11742,5888.1961599999995
11743,5888.636640000001
11744,5889.07712
11745,5889.517599999999
11746,5889.95808
11747,5890.3985600000005
11748,5890.83904
11749,5891.279520000001
11750,5891.72
11751,5892.16048
11752,5892.600960000001
11753,5893.04144
11754,5893.481919999999
11755,5893.922400000001
11756,5894.362880000001
11757,5894.80336
11758,5895.243839999999
11759,5895.68432
11760,5896.1248
11761,5896.565280000001
11762,5897.005760000001
11763,5897.44624
11764,5897.8867199999995
11765,5898.327200000001
11766,5898.76768
11767,5899.208159999999
11768,5899.64864
11769,5900.08912
11770,5900.5296
11771,5900.970080000001
11772,5901.41056
11773,5901.85104
11774,5902.291520000001
11775,5902.732
11776,5903.172479999999
11777,5903.612960000001
11778,5904.053440000001
11779,5904.49392
11780,5904.934400000001
11781,5905.37488
11782,5905.81536
11783,5906.255839999999
11784,5906.69632
11785,5907.1368
11786,5907.577280000001
11787,5908.017760000001
11788,5908.45824
11789,5908.898719999999
11790,5909.3392
11791,5909.77968
11792,5910.22016
11793,5910.660640000001
11794,5911.10112
11795,5911.5416
11796,5911.982080000001
11797,5912.42256
11798,5912.863039999999
11799,5913.30352
11800,5913.744000000001
11801,5914.18448
11802,5914.624960000001
11803,5915.06544
11804,5915.50592
11805,5915.946400000001
11806,5916.38688
11807,5916.82736
11808,5917.2678399999995
11809,5917.708320000001
11810,5918.1488
11811,5918.589280000001
11812,5919.02976
11813,5919.47024
11814,5919.910719999999
11815,5920.351200000001
11816,5920.79168
11817,5921.23216
11818,5921.672640000001
11819,5922.11312
11820,5922.553599999999
11821,5922.99408
11822,5923.434560000001
11823,5923.87504
11824,5924.315520000001
11825,5924.756
11826,5925.19648
11827,5925.636960000001
11828,5926.07744
11829,5926.517919999999
11830,5926.958400000001
11831,5927.398880000001
11832,5927.83936
11833,5928.279839999999
11834,5928.72032
11835,5929.1608
11836,5929.601280000001
11837,5930.04176
11838,5930.48224
11839,5930.92272
11840,5931.363200000001
11841,5931.80368
11842,5932.244159999999
11843,5932.68464
11844,5933.12512
11845,5933.5656
11846,5934.006080000001
11847,5934.44656
11848,5934.88704
11849,5935.327520000001
11850,5935.768
11851,5936.208479999999
11852,5936.64896
11853,5937.089440000001
11854,5937.52992
11855,5937.970400000001
11856,5938.41088
11857,5938.85136
11858,5939.291839999999
11859,5939.73232
11860,5940.1728
11861,5940.613280000001
11862,5941.053760000001
11863,5941.49424
11864,5941.934719999999
11865,5942.3752
11866,5942.81568
11867,5943.256159999999
11868,5943.696640000001
11869,5944.13712
11870,5944.5776
11871,5945.018080000001
11872,5945.45856
11873,5945.899039999999
11874,5946.33952
11875,5946.780000000001
11876,5947.22048
11877,5947.660960000001
11878,5948.10144
11879,5948.54192
11880,5948.982400000001
11881,5949.42288
11882,5949.863359999999
11883,5950.30384
11884,5950.744320000001
11885,5951.1848
11886,5951.625280000001
11887,5952.06576
11888,5952.50624
11889,5952.946719999999
11890,5953.387200000001
11891,5953.82768
11892,5954.26816
11893,5954.708640000001
11894,5955.14912
11895,5955.589599999999
11896,5956.03008
11897,5956.47056
11898,5956.91104
11899,5957.351520000001
11900,5957.792
11901,5958.23248
11902,5958.672960000001
11903,5959.11344
11904,5959.553919999999
11905,5959.9944000000005
11906,5960.434880000001
11907,5960.87536
11908,5961.315839999999
11909,5961.75632
11910,5962.1968
11911,5962.637280000001
11912,5963.07776
11913,5963.51824
11914,5963.95872
11915,5964.399200000001
11916,5964.83968
11917,5965.280159999999
11918,5965.7206400000005
11919,5966.16112
11920,5966.601599999999
11921,5967.042080000001
11922,5967.48256
11923,5967.92304
11924,5968.363520000001
11925,5968.804
11926,5969.244479999999
11927,5969.6849600000005
11928,5970.125440000001
11929,5970.56592
11930,5971.006400000001
11931,5971.44688
11932,5971.88736
11933,5972.327839999999
11934,5972.76832
11935,5973.208799999999
11936,5973.649280000001
11937,5974.089760000001
11938,5974.53024
11939,5974.970719999999
11940,5975.4112000000005
11941,5975.85168
11942,5976.292159999999
11943,5976.732640000001
11944,5977.17312
11945,5977.6136
11946,5978.054080000001
11947,5978.49456
11948,5978.935039999999
11949,5979.3755200000005
11950,5979.816
11951,5980.25648
11952,5980.696960000001
11953,5981.13744
11954,5981.57792
11955,5982.018400000001
11956,5982.45888
11957,5982.899359999999
11958,5983.33984
11959,5983.780320000001
11960,5984.2208
11961,5984.661280000001
11962,5985.1017600000005
11963,5985.54224
11964,5985.982719999999
11965,5986.4232
11966,5986.86368
11967,5987.30416
11968,5987.744640000001
11969,5988.18512
11970,5988.625599999999
11971,5989.0660800000005
11972,5989.50656
11973,5989.94704
11974,5990.387520000001
11975,5990.828
11976,5991.26848
11977,5991.708960000001
11978,5992.14944
11979,5992.589919999999
11980,5993.030400000001
11981,5993.470880000001
11982,5993.91136
11983,5994.351839999999
11984,5994.7923200000005
11985,5995.2328
11986,5995.673280000001
11987,5996.11376
11988,5996.5542399999995
11989,5996.99472
11990,5997.435200000001
11991,5997.87568
11992,5998.316159999999
11993,5998.7566400000005
11994,5999.19712
11995,5999.637599999999
11996,6000.078080000001
11997,6000.51856
11998,6000.95904
11999,6001.399520000001
12000,6001.84
12001,6002.280479999999
12002,6002.720960000001
12003,6003.16144
12004,6003.60192
12005,6004.042400000001
12006,6004.4828800000005
12007,6004.92336
12008,6005.363839999999
12009,6005.80432
12010,6006.2447999999995
12011,6006.6852800000015
12012,6007.125760000001
12013,6007.56624
12014,6008.006719999999
12015,6008.4472000000005
12016,6008.88768
12017,6009.328159999999
12018,6009.76864
12019,6010.20912
12020,6010.6496
12021,6011.090080000001
12022,6011.53056
12023,6011.971039999999
12024,6012.411520000001
12025,6012.852
12026,6013.29248
12027,6013.732960000001
12028,6014.1734400000005
12029,6014.61392
12030,6015.054400000001
12031,6015.49488
12032,6015.9353599999995
12033,6016.375839999999
12034,6016.816320000001
12035,6017.2568
12036,6017.697280000001
12037,6018.1377600000005
12038,6018.57824
12039,6019.018719999999
12040,6019.4592
12041,6019.89968
12042,6020.34016
12043,6020.780640000001
12044,6021.22112
12045,6021.661599999999
12046,6022.102080000001
12047,6022.54256
12048,6022.983039999999
12049,6023.423520000001
12050,6023.8640000000005
12051,6024.30448
12052,6024.744960000001
12053,6025.18544
12054,6025.6259199999995
12055,6026.066400000001
12056,6026.506880000001
12057,6026.94736
12058,6027.387839999999
12059,6027.8283200000005
12060,6028.2688
12061,6028.709280000001
12062,6029.14976
12063,6029.5902399999995
12064,6030.03072
12065,6030.471200000001
12066,6030.91168
12067,6031.3521599999995
12068,6031.792640000001
12069,6032.23312
12070,6032.673599999999
12071,6033.11408
12072,6033.5545600000005
12073,6033.99504
12074,6034.435520000001
12075,6034.876
12076,6035.3164799999995
12077,6035.756960000001
12078,6036.19744
12079,6036.63792
12080,6037.078400000001
12081,6037.5188800000005
12082,6037.95936
12083,6038.399839999999
12084,6038.84032
12085,6039.2807999999995
12086,6039.721280000001
12087,6040.161760000001
12088,6040.60224
12089,6041.0427199999995
12090,6041.483200000001
12091,6041.92368
12092,6042.364159999999
12093,6042.80464
12094,6043.2451200000005
12095,6043.6856
12096,6044.126080000001
12097,6044.56656
12098,6045.0070399999995
12099,6045.447520000001
12100,6045.888
12101,6046.328479999999
12102,6046.768960000001
12103,6047.2094400000005
12104,6047.64992
12105,6048.090400000001
12106,6048.53088
12107,6048.97136
12108,6049.411839999999
12109,6049.852320000001
12110,6050.2928
12111,6050.733280000001
12112,6051.173760000001
12113,6051.61424
12114,6052.054719999999
12115,6052.4952
12116,6052.93568
12117,6053.37616
12118,6053.816640000001
12119,6054.25712
12120,6054.6975999999995
12121,6055.138080000001
12122,6055.57856
12123,6056.019039999999
12124,6056.459520000001
12125,6056.900000000001
12126,6057.34048
12127,6057.780960000001
12128,6058.22144
12129,6058.66192
12130,6059.102400000001
12131,6059.54288
12132,6059.98336
12133,6060.4238399999995
12134,6060.864320000001
12135,6061.3048
12136,6061.745280000001
12137,6062.18576
12138,6062.62624
12139,6063.06672
12140,6063.507200000001
12141,6063.94768
12142,6064.3881599999995
12143,6064.828640000001
12144,6065.26912
12145,6065.709599999999
12146,6066.15008
12147,6066.590560000001
12148,6067.03104
12149,6067.471520000001
12150,6067.912
12151,6068.35248
12152,6068.792960000001
12153,6069.23344
12154,6069.673919999999
12155,6070.114400000001
12156,6070.554880000001
12157,6070.99536
12158,6071.435839999999
12159,6071.87632
12160,6072.3168
12161,6072.757280000001
12162,6073.197760000001
12163,6073.63824
12164,6074.0787199999995
12165,6074.519200000001
12166,6074.95968
12167,6075.400159999999
12168,6075.84064
12169,6076.28112
12170,6076.7216
12171,6077.162080000001
12172,6077.60256
12173,6078.04304
12174,6078.483520000001
12175,6078.924
12176,6079.364479999999
12177,6079.804960000001
12178,6080.245440000001
12179,6080.68592
12180,6081.126400000001
12181,6081.56688
12182,6082.00736
12183,6082.447839999999
12184,6082.88832
12185,6083.3288
12186,6083.769280000001
12187,6084.209760000001
12188,6084.65024
12189,6085.090719999999
12190,6085.5312
12191,6085.97168
12192,6086.41216
12193,6086.852640000001
12194,6087.29312
12195,6087.7336
12196,6088.174080000001
12197,6088.61456
12198,6089.055039999999
12199,6089.49552
12200,6089.936000000001
12201,6090.37648
12202,6090.816960000001
12203,6091.25744
12204,6091.69792
12205,6092.138400000001
12206,6092.57888
12207,6093.01936
12208,6093.4598399999995
12209,6093.900320000001
12210,6094.3408
12211,6094.781280000001
12212,6095.22176
12213,6095.66224
12214,6096.102719999999
12215,6096.543200000001
12216,6096.98368
12217,6097.42416
12218,6097.864640000001
12219,6098.30512
12220,6098.745599999999
12221,6099.18608
12222,6099.626560000001
12223,6100.06704
12224,6100.507520000001
12225,6100.948
12226,6101.38848
12227,6101.828960000001
12228,6102.26944
12229,6102.709919999999
12230,6103.150400000001
12231,6103.590880000001
12232,6104.03136
12233,6104.471839999999
12234,6104.91232
12235,6105.3528
12236,6105.793280000001
12237,6106.23376
12238,6106.67424
12239,6107.11472
12240,6107.555200000001
12241,6107.99568
12242,6108.436159999999
12243,6108.87664
12244,6109.31712
12245,6109.7576
12246,6110.198080000001
12247,6110.63856
12248,6111.07904
12249,6111.519520000001
12250,6111.96
12251,6112.400479999999
12252,6112.84096
12253,6113.281440000001
12254,6113.72192
12255,6114.162400000001
12256,6114.60288
12257,6115.04336
12258,6115.483839999999
12259,6115.92432
12260,6116.3648
12261,6116.805280000001
12262,6117.245760000001
12263,6117.68624
12264,6118.126719999999
12265,6118.5672
12266,6119.00768
12267,6119.448159999999
12268,6119.888640000001
12269,6120.32912
12270,6120.7696
12271,6121.210080000001
12272,6121.65056
12273,6122.091039999999
12274,6122.5315200000005
12275,6122.972000000001
12276,6123.41248
12277,6123.852960000001
12278,6124.29344
12279,6124.73392
12280,6125.174400000001
12281,6125.61488
12282,6126.055359999999
12283,6126.49584
12284,6126.936320000001
12285,6127.3768
12286,6127.817280000001
12287,6128.25776
12288,6128.69824
12289,6129.138719999999
12290,6129.579200000001
12291,6130.01968
12292,6130.46016
12293,6130.900640000001
12294,6131.34112
12295,6131.781599999999
12296,6132.2220800000005
12297,6132.66256
12298,6133.10304
12299,6133.543520000001
12300,6133.984
12301,6134.42448
12302,6134.864960000001
12303,6135.30544
12304,6135.745919999999
12305,6136.186400000001
12306,6136.626880000001
12307,6137.06736
12308,6137.507839999999
12309,6137.94832
12310,6138.3888
12311,6138.829280000001
12312,6139.26976
12313,6139.71024
12314,6140.15072
12315,6140.591200000001
12316,6141.03168
12317,6141.472159999999
12318,6141.9126400000005
12319,6142.35312
12320,6142.793599999999
12321,6143.234080000001
12322,6143.67456
12323,6144.11504
12324,6144.555520000001
12325,6144.996
12326,6145.436479999999
12327,6145.8769600000005
12328,6146.317440000001
12329,6146.75792
12330,6147.198400000001
12331,6147.63888
12332,6148.07936
12333,6148.519839999999
12334,6148.96032
12335,6149.400799999999
12336,6149.8412800000015
12337,6150.281760000001
12338,6150.72224
12339,6151.162719999999
12340,6151.6032000000005
12341,6152.04368
12342,6152.484159999999
12343,6152.924640000001
12344,6153.36512
12345,6153.8056
12346,6154.246080000001
12347,6154.68656
12348,6155.127039999999
12349,6155.5675200000005
12350,6156.008
12351,6156.44848
12352,6156.888960000001
12353,6157.32944
12354,6157.76992
12355,6158.210400000001
12356,6158.65088
12357,6159.091359999999
12358,6159.53184
12359,6159.972320000001
12360,6160.4128
12361,6160.853280000001
12362,6161.2937600000005
12363,6161.73424
12364,6162.174719999999
12365,6162.6152
12366,6163.05568
12367,6163.49616
12368,6163.936640000001
12369,6164.37712
12370,6164.817599999999
12371,6165.2580800000005
12372,6165.69856
12373,6166.13904
12374,6166.579520000001
12375,6167.02
12376,6167.46048
12377,6167.900960000001
12378,6168.34144
12379,6168.781919999999
12380,6169.222400000001
12381,6169.662880000001
12382,6170.10336
12383,6170.543839999999
12384,6170.9843200000005
12385,6171.4248
12386,6171.865280000001
12387,6172.30576
12388,6172.74624
12389,6173.18672
12390,6173.627200000001
12391,6174.06768
12392,6174.508159999999
12393,6174.9486400000005
12394,6175.38912
12395,6175.829599999999
12396,6176.270080000001
12397,6176.71056
12398,6177.15104
12399,6177.591520000001
12400,6178.032
12401,6178.472479999999
12402,6178.912960000001
12403,6179.35344
12404,6179.79392
12405,6180.234400000001
12406,6180.6748800000005
12407,6181.11536
12408,6181.555839999999
12409,6181.99632
12410,6182.4367999999995
12411,6182.8772800000015
12412,6183.317760000001
12413,6183.75824
12414,6184.198719999999
12415,6184.6392000000005
12416,6185.07968
12417,6185.520159999999
12418,6185.96064
12419,6186.40112
12420,6186.8416
12421,6187.282080000001
12422,6187.72256
12423,6188.1630399999995
12424,6188.603520000001
12425,6189.044
12426,6189.48448
12427,6189.924960000001
12428,6190.3654400000005
12429,6190.80592
12430,6191.246400000001
12431,6191.68688
12432,6192.1273599999995
12433,6192.567839999999
12434,6193.008320000001
12435,6193.4488
12436,6193.889280000001
12437,6194.3297600000005
12438,6194.77024
12439,6195.210719999999
12440,6195.6512
12441,6196.09168
12442,6196.53216
12443,6196.972640000001
12444,6197.41312
12445,6197.8535999999995
12446,6198.294080000001
12447,6198.73456
12448,6199.175039999999
12449,6199.615520000001
12450,6200.0560000000005
12451,6200.49648
12452,6200.936960000001
12453,6201.37744
12454,6201.8179199999995
12455,6202.258400000001
12456,6202.698880000001
12457,6203.13936
12458,6203.579839999999
12459,6204.0203200000005
12460,6204.4608
12461,6204.901280000001
12462,6205.34176
12463,6205.78224
12464,6206.22272
12465,6206.663200000001
12466,6207.10368
12467,6207.5441599999995
12468,6207.984640000001
12469,6208.42512
12470,6208.865599999999
12471,6209.30608
12472,6209.7465600000005
12473,6210.18704
12474,6210.627520000001
12475,6211.068
12476,6211.5084799999995
12477,6211.948960000001
12478,6212.38944
12479,6212.82992
12480,6213.270400000001
12481,6213.7108800000005
12482,6214.15136
12483,6214.591839999999
12484,6215.03232
12485,6215.4728
12486,6215.913280000001
12487,6216.353760000001
12488,6216.79424
12489,6217.2347199999995
12490,6217.675200000001
12491,6218.11568
12492,6218.556159999999
12493,6218.99664
12494,6219.4371200000005
12495,6219.8776
12496,6220.318080000001
12497,6220.75856
12498,6221.1990399999995
12499,6221.639520000001
12500,6222.08
12501,6222.520479999999
12502,6222.960960000001
12503,6223.401440000001
12504,6223.84192
12505,6224.282400000001
12506,6224.72288
12507,6225.16336
12508,6225.603839999999
12509,6226.044320000001
12510,6226.4848
12511,6226.925280000001
12512,6227.365760000001
12513,6227.80624
12514,6228.246719999999
12515,6228.6872
12516,6229.12768
12517,6229.56816
12518,6230.008640000001
12519,6230.44912
12520,6230.8895999999995
12521,6231.330080000001
12522,6231.77056
12523,6232.211039999999
12524,6232.651520000001
12525,6233.092000000001
12526,6233.53248
12527,6233.972960000001
12528,6234.41344
12529,6234.85392
12530,6235.294400000001
12531,6235.73488
12532,6236.17536
12533,6236.6158399999995
12534,6237.056320000001
12535,6237.4968
12536,6237.937280000001
12537,6238.37776
12538,6238.81824
12539,6239.25872
12540,6239.699200000001
12541,6240.13968
12542,6240.5801599999995
12543,6241.020640000001
12544,6241.46112
12545,6241.901599999999
12546,6242.34208
12547,6242.782560000001
12548,6243.22304
12549,6243.663520000001
12550,6244.104
12551,6244.54448
12552,6244.984960000001
12553,6245.42544
12554,6245.865919999999
12555,6246.306400000001
12556,6246.746880000001
12557,6247.18736
12558,6247.627839999999
12559,6248.06832
12560,6248.5088
12561,6248.949280000001
12562,6249.389760000001
12563,6249.83024
12564,6250.2707199999995
12565,6250.711200000001
12566,6251.15168
12567,6251.592159999999
12568,6252.03264
12569,6252.47312
12570,6252.9136
12571,6253.354080000001
12572,6253.79456
12573,6254.23504
12574,6254.675520000001
12575,6255.116
12576,6255.556479999999
12577,6255.996960000001
12578,6256.437440000001
12579,6256.87792
12580,6257.318400000001
12581,6257.75888
12582,6258.19936
12583,6258.639839999999
12584,6259.08032
12585,6259.5208
12586,6259.961280000001
12587,6260.401760000001
12588,6260.84224
12589,6261.282719999999
12590,6261.7232
12591,6262.16368
12592,6262.60416
12593,6263.044640000001
12594,6263.48512
12595,6263.9256
12596,6264.366080000001
12597,6264.80656
12598,6265.247039999999
12599,6265.68752
12600,6266.128000000001
12601,6266.56848
12602,6267.008960000001
12603,6267.44944
12604,6267.88992
12605,6268.330400000001
12606,6268.77088
12607,6269.21136
12608,6269.6518399999995
12609,6270.092320000001
12610,6270.5328
12611,6270.973280000001
12612,6271.41376
12613,6271.85424
12614,6272.294719999999
12615,6272.735200000001
12616,6273.17568
12617,6273.61616
12618,6274.056640000001
12619,6274.49712
12620,6274.937599999999
12621,6275.37808
12622,6275.818560000001
12623,6276.25904
12624,6276.699520000001
12625,6277.14
12626,6277.58048
12627,6278.020960000001
12628,6278.46144
12629,6278.901919999999
12630,6279.342400000001
12631,6279.782880000001
12632,6280.22336
12633,6280.663839999999
12634,6281.10432
12635,6281.5448
12636,6281.985280000001
12637,6282.42576
12638,6282.86624
12639,6283.30672
12640,6283.747200000001
12641,6284.18768
12642,6284.628159999999
12643,6285.06864
12644,6285.50912
12645,6285.9496
12646,6286.390080000001
12647,6286.83056
12648,6287.27104
12649,6287.711520000001
12650,6288.152
12651,6288.592479999999
12652,6289.0329600000005
12653,6289.473440000001
12654,6289.91392
12655,6290.354400000001
12656,6290.79488
12657,6291.23536
12658,6291.675839999999
12659,6292.11632
12660,6292.5568
12661,6292.997280000001
12662,6293.437760000001
12663,6293.87824
12664,6294.318719999999
12665,6294.7592
12666,6295.19968
12667,6295.640159999999
12668,6296.080640000001
12669,6296.52112
12670,6296.9616
12671,6297.402080000001
12672,6297.84256
12673,6298.283039999999
12674,6298.7235200000005
12675,6299.164000000001
12676,6299.60448
12677,6300.044960000001
12678,6300.48544
12679,6300.92592
12680,6301.366400000001
12681,6301.80688
12682,6302.247359999999
12683,6302.68784
12684,6303.128320000001
12685,6303.5688
12686,6304.009280000001
12687,6304.44976
12688,6304.89024
12689,6305.330719999999
12690,6305.771200000001
12691,6306.21168
12692,6306.65216
12693,6307.092640000001
12694,6307.53312
12695,6307.973599999999
12696,6308.4140800000005
12697,6308.85456
12698,6309.29504
12699,6309.735520000001
12700,6310.176
12701,6310.61648
12702,6311.056960000001
12703,6311.49744
12704,6311.937919999999
12705,6312.378400000001
12706,6312.818880000001
12707,6313.25936
12708,6313.699839999999
12709,6314.14032
12710,6314.5808
12711,6315.021280000001
12712,6315.46176
12713,6315.90224
12714,6316.34272
12715,6316.783200000001
12716,6317.22368
12717,6317.664159999999
12718,6318.1046400000005
12719,6318.54512
12720,6318.985599999999
12721,6319.426080000001
12722,6319.86656
12723,6320.30704
12724,6320.747520000001
12725,6321.188
12726,6321.628479999999
12727,6322.0689600000005
12728,6322.509440000001
12729,6322.94992
12730,6323.390400000001
12731,6323.83088
12732,6324.27136
12733,6324.711839999999
12734,6325.15232
12735,6325.592799999999
12736,6326.0332800000015
12737,6326.473760000001
12738,6326.91424
12739,6327.354719999999
12740,6327.7952000000005
12741,6328.23568
12742,6328.676159999999
12743,6329.116640000001
12744,6329.55712
12745,6329.9976
12746,6330.438080000001
12747,6330.87856
12748,6331.319039999999
12749,6331.7595200000005
12750,6332.2
12751,6332.64048
12752,6333.080960000001
12753,6333.52144
12754,6333.96192
12755,6334.402400000001
12756,6334.84288
12757,6335.283359999999
12758,6335.72384
12759,6336.164320000001
12760,6336.6048
12761,6337.045280000001
12762,6337.4857600000005
12763,6337.92624
12764,6338.366719999999
12765,6338.8072
12766,6339.24768
12767,6339.68816
12768,6340.128640000001
12769,6340.56912
12770,6341.009599999999
12771,6341.4500800000005
12772,6341.89056
12773,6342.33104
12774,6342.771520000001
12775,6343.212
12776,6343.65248
12777,6344.092960000001
12778,6344.53344
12779,6344.973919999999
12780,6345.414400000001
12781,6345.854880000001
12782,6346.29536
12783,6346.735839999999
12784,6347.1763200000005
12785,6347.6168
12786,6348.057280000001
12787,6348.49776
12788,6348.93824
12789,6349.37872
12790,6349.819200000001
12791,6350.25968
12792,6350.700159999999
12793,6351.1406400000005
12794,6351.58112
12795,6352.021599999999
12796,6352.462080000001
12797,6352.90256
12798,6353.34304
12799,6353.783520000001
12800,6354.224
12801,6354.6644799999995
12802,6355.104960000001
12803,6355.54544
12804,6355.98592
12805,6356.426400000001
12806,6356.8668800000005
12807,6357.30736
12808,6357.747839999999
12809,6358.18832
12810,6358.6287999999995
12811,6359.0692800000015
12812,6359.509760000001
12813,6359.95024
12814,6360.390719999999
12815,6360.8312000000005
12816,6361.27168
12817,6361.712159999999
12818,6362.15264
12819,6362.59312
12820,6363.0336
12821,6363.474080000001
12822,6363.91456
12823,6364.3550399999995
12824,6364.795520000001
12825,6365.236
12826,6365.67648
12827,6366.116960000001
12828,6366.5574400000005
12829,6366.99792
12830,6367.438400000001
12831,6367.87888
12832,6368.3193599999995
12833,6368.759839999999
12834,6369.200320000001
12835,6369.6408
12836,6370.081280000001
12837,6370.5217600000005
12838,6370.96224
12839,6371.402719999999
12840,6371.8432
12841,6372.2836800000005
12842,6372.72416
12843,6373.164640000001
12844,6373.60512
